service,flag,src_bytes,dst_bytes,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,class
http,SF,330,5941,1,7,0,0,1,0,255,1,0,0,0,normal
http,SF,308,553,1,2,0,0,1,0,5,1,0,0,0.4,normal
domain_u,SF,47,100,0,7,0,0,1,0,215,0.73,0.04,0,0,normal
http,SF,290,2860,1,5,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,42,42,0,2,0,0,1,0,247,0.97,0.01,0,0,normal
http,SF,202,960,1,8,0,0,1,0,255,1,0,0,0,normal
http,SF,287,439,1,2,0,0,1,0,255,1,0,0,0,normal
http,SF,279,3731,1,5,0,0,1,0,255,1,0,0,0,normal
http,SF,330,837,1,16,0,0,1,0,255,1,0,0,0,normal
telnet,SF,81,1226,1,1,0,0,1,0,14,0.3,0.09,0.02,0.07,normal
http,SF,319,7333,1,18,0,0,1,0,255,1,0,0,0,normal
other,SF,516,4,0,381,0,0,1,0,255,1,0,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,247,1,0,0,0,normal
X11,SF,20492,15564,1,1,0,0,1,0,7,1,0,0.14,0.14,normal
domain_u,SF,46,84,0,299,0,0,1,0,215,0.84,0.01,0,0,normal
smtp,SF,2805,335,1,1,0,0,1,0,122,0.48,0.03,0,0,normal
http,SF,226,4512,1,5,0,0,1,0,255,1,0,0,0,normal
ftp_data,SF,12,0,0,1,0,0,1,0,110,0.64,0.07,0.02,0,normal
smtp,SF,1189,412,1,1,0,0,1,0,166,0.88,0.12,0,0,normal
http,SF,282,3200,1,7,0,0,1,0,255,1,0,0,0,normal
other,SF,145,105,0,1,0,0,1,0,2,0.01,0.61,0,0,normal
eco_i,SF,30,0,0,2,0,0,1,0,208,1,0,0,0,normal
http,SF,289,8891,1,19,0,0,1,0,255,1,0,0,0,normal
http,SF,246,707,1,16,0,0,1,0,255,1,0,0,0,normal
smtp,SF,898,331,1,2,0,0,0.5,1,73,0.64,0.05,0.01,0,normal
http,REJ,0,0,0,1,0,0,1,0,255,1,0,0,0,normal
http,SF,213,998,1,13,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,44,70,0,207,0,0,1,0,255,1,0,0,0,normal
private,SF,105,0,0,2,0,0,1,0,171,0.79,0.01,0,0,normal
private,SF,105,145,0,4,0,0,0.25,0.5,220,0.86,0.01,0,0,normal
ftp_data,SF,192,0,1,1,0,0,1,0,124,0.35,0.06,0,0,normal
telnet,SF,75,919,1,1,0,0,1,0,19,0.28,0.05,0.25,0.84,normal
http,SF,336,1656,1,3,0,0,1,0,255,1,0,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,2,0.67,0.67,0,0,normal
http,SF,224,458,1,1,0,0,1,0,255,1,0,0,0,normal
http,SF,302,3909,1,2,0,0,1,0,255,1,0,0,0,normal
http,SF,314,16806,1,1,0,0,1,0,47,1,0,0,0,normal
http,SF,181,5830,1,1,0,0,1,0,255,1,0,0.01,0.01,normal
domain_u,SF,46,138,0,12,0,0,1,0,254,1,0.01,0,0,normal
http,SF,334,3751,1,3,0,0,1,0,255,1,0,0,0,normal
http,SF,241,443,1,4,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,91,0,0,4,0,0,1,0,134,0.68,0.01,0,0,normal
http,SF,214,1650,1,7,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,45,70,0,84,0,0,1,0,254,1,0.01,0,0,normal
http,S0,0,0,0,2,0.5,0.18,1,0,255,1,0,0.09,0.01,normal
http,SF,145,532,1,2,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,45,45,0,181,0,0,0.99,0.01,254,1,0.01,0,0,normal
http,SF,173,11889,1,7,0,0,1,0,213,1,0,0,0,normal
smtp,SF,1616,501,1,1,0,0,1,0,32,0.13,0.06,0.65,0,normal
domain_u,SF,102,0,0,1,0,0,1,0,25,0.93,0.11,0,0,normal
http,SF,293,1293,1,24,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,44,135,0,67,0,0,1,0,255,1,0,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,255,1,0,0,0,normal
http,SF,268,10333,1,5,0,0,1,0,255,1,0,0,0.01,normal
http,SF,283,1637,1,4,0,0,1,0,255,1,0,0,0,normal
http,S0,0,0,0,1,1,1,1,0,127,1,0,1,0.06,normal
smtp,SF,1400,330,1,1,0,0,1,0,93,0.77,0.03,0,0,normal
domain_u,SF,45,137,0,74,0,0,1,0,255,1,0,0,0,normal
other,SF,516,4,0,399,0,0,1,0,255,1,0,0,0,normal
http,SF,293,1193,1,1,0,0,1,0,231,1,0,0,0,normal
http,SF,212,5383,1,6,0,0,1,0,255,1,0,0,0,normal
other,REJ,0,0,0,1,0,0,1,0,2,0.5,0.5,0,0,normal
http,SF,197,1463,1,1,0,0,1,0,255,1,0,0,0,normal
other,SF,147,105,0,4,0,0,0.5,0.5,2,0.01,0.83,0,0,normal
http,SF,330,930,1,14,0,0,1,0,255,1,0,0,0,normal
ftp_data,SF,383,0,1,2,0,0,1,0,102,0.4,0.03,0.01,0.01,normal
http,SF,240,381,1,14,0,0,1,0,255,1,0,0,0.04,normal
ftp,SF,1560,4152,1,1,0,0,1,0,22,0.34,0.08,0.02,0,normal
http,SF,340,388,1,20,0,0,1,0,255,1,0,0,0,normal
http,S1,235,4097,1,1,1,1,1,0,255,1,0,0.01,0.01,normal
http,SF,229,4900,1,5,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,44,70,0,303,0,0,1,0,217,0.85,0.01,0,0,normal
ftp_data,SF,12,0,1,1,0,0,1,0,5,0.02,0.01,0,0,normal
http,SF,339,11763,1,15,0,0,1,0,255,1,0,0,0,normal
smtp,SF,854,366,1,1,0,0,1,0,49,0.73,0.09,0,0,normal
http,S2,352,13336,1,1,1,1,1,0,255,1,0,0.01,0,normal
telnet,SF,421,38780,1,1,0,0,1,0,8,0.13,0.06,0,0.12,normal
http,REJ,0,0,0,1,0,0,1,0,255,1,0,0,0,normal
http,SF,302,4743,1,12,0,0,1,0,255,1,0,0,0.01,normal
domain_u,SF,45,132,0,67,0,0,1,0,252,0.99,0.01,0,0,normal
http,SF,282,7104,1,7,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,46,46,0,142,0,0,1,0,254,1,0.01,0,0,normal
http,SF,305,1496,1,3,0,0,1,0,255,1,0,0,0,normal
http,SF,318,1342,1,1,0,0,1,0,255,1,0,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,192,0.83,0.01,0,0,normal
http,SF,330,1321,1,6,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,43,75,0,192,0,0,0.99,0.01,254,1,0.01,0,0,normal
ecr_i,SF,30,0,0,1,0,0,1,0,205,1,0,0,0,normal
domain_u,SF,46,77,0,19,0,0,1,0,54,0.57,0.02,0,0,normal
domain_u,SF,43,69,0,212,0,0,1,0.01,254,1,0.01,0,0,normal
http,SF,335,1579,1,7,0,0,1,0,255,1,0,0,0,normal
http,SF,204,260,1,16,0,0,1,0,255,1,0,0,0,normal
eco_i,SF,30,0,0,1,0,0,1,0,4,0.02,0.01,0,0,normal
http,SF,292,1254,1,2,0,0,1,0,255,1,0,0,0,normal
http,SF,225,370,1,21,0,0,1,0,255,1,0,0,0,normal
http,SF,217,6329,1,8,0,0,1,0,255,1,0,0,0,normal
http,S0,0,0,0,5,0.4,0.33,1,0,255,1,0,0.01,0.01,normal
domain_u,SF,33,0,0,1,0,0,1,0,34,0.14,0.03,0,0,normal
smtp,SF,805,328,1,1,0,0,1,0,159,0.7,0.02,0,0,normal
http,SF,211,22075,1,2,0,0,1,0,2,1,0,0,0,normal
http,SF,225,453,1,30,0,0,1,0,255,1,0,0,0,normal
smtp,SF,1429,364,1,1,0,0,1,0,89,0.8,0.03,0,0,normal
domain_u,SF,33,0,0,1,0,0,1,0,38,0.26,0.09,0,0,normal
other,SF,146,105,0,5,0,0,0.2,0.6,1,0.03,0.75,0,0,normal
http,SF,229,770,1,18,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,42,132,0,207,0,0,1,0.01,63,0.66,0.02,0,0,normal
domain_u,SF,43,74,0,124,0,0,0.99,0.02,254,1,0.01,0,0,normal
http,REJ,0,0,0,21,0,0,1,0,120,1,0,0,0,normal
pop_3,SF,150,13042,1,1,0,0,1,0,7,0.03,0.02,0,0,normal
domain_u,SF,24,24,0,1,0,0,1,0,249,0.98,0.01,0,0,normal
http,SF,326,2235,1,1,0,0,1,0,255,1,0,0,0,normal
http,SF,199,3039,1,1,0,0,1,0,255,1,0,0,0,normal
http,SF,309,7732,1,11,0,0,1,0,255,1,0,0,0,normal
other,SF,145,105,0,1,0,0,1,0,1,0,0.62,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,255,1,0,0,0,normal
http,SF,302,572,1,3,0,0,1,0,255,1,0,0,0,normal
http,SF,305,3248,1,2,0,0,1,0,255,1,0,0,0,normal
smtp,SF,2181,330,1,1,0,0,1,0,10,0.91,0.18,0,0,normal
http,SF,222,4945,1,6,0,0,1,0,255,1,0,0,0,normal
http,SF,202,1382,1,5,0,0,1,0,255,1,0,0,0,normal
smtp,SF,13549,1858,1,1,0,0,1,0,176,0.76,0.04,0.01,0,normal
http,SF,331,1271,1,1,0,0,1,0,248,1,0,0.01,0,normal
http,SF,332,1167,1,32,0,0,1,0,255,1,0,0,0,normal
http,SF,304,2824,1,19,0,0,1,0,255,1,0,0,0,normal
smtp,SF,774,332,1,1,0,0,1,0,80,0.76,0.06,0,0,normal
smtp,SF,1035,388,1,1,0,0,1,0,66,0.26,0.06,0.51,0,normal
http,SF,332,6356,1,4,0,0,1,0,255,1,0,0,0,normal
http,SF,219,1683,1,15,0,0,1,0,255,1,0,0,0,normal
http,SF,262,283,1,8,0,0,1,0,251,0.98,0.01,0,0,normal
domain_u,SF,41,70,0,267,0,0,1,0,203,0.8,0.01,0,0,normal
http,SF,290,2194,1,4,0,0,1,0,255,1,0,0,0,normal
http,SF,196,383,1,2,0.5,0.5,1,0,255,1,0,0.04,0,normal
smtp,SF,1879,323,1,1,0,0,1,0,244,0.76,0.12,0,0,normal
http,SF,201,8528,1,1,0,0,1,0,255,1,0,0,0.01,normal
ftp_data,SF,852,0,1,3,0,0,1,0,86,0.35,0.01,0,0,normal
domain_u,SF,68,43,0,134,0,0,1,0,166,0.65,0.01,0,0,normal
private,SF,105,146,0,2,0,0,1,0,2,1,0,0,0,normal
domain_u,SF,42,42,0,142,0,0,1,0,255,1,0,0,0,normal
other,SF,852,0,1,5,0.2,0,0.2,0.6,1,0,0.02,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,255,1,0,0,0,normal
http,SF,232,2239,1,3,0,0,1,0,249,0.98,0.01,0,0,normal
http,SF,317,2226,1,5,0,0,1,0,255,1,0,0,0,normal
pop_3,SF,38,130,1,1,0,0,1,0,5,0.03,0.1,0,0,normal
http,SF,238,289,1,16,0,0,1,0,255,1,0,0,0,normal
http,SF,333,609,1,3,0,0,1,0,255,1,0,0,0,normal
http,SF,238,397,1,18,0,0,1,0,255,1,0,0,0,normal
http,SF,208,22260,1,5,0,0,1,0,255,1,0,0,0,normal
http,SF,317,856,1,9,0,0,1,0,255,1,0,0,0,normal
http,SF,254,386,1,5,0,0,1,0,255,1,0,0,0,normal
http,SF,310,640,1,17,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,42,42,0,3,0,0,1,0,68,0.94,0.04,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,255,1,0,0,0,normal
smtp,SF,648,330,1,1,0,0,1,0,99,0.71,0.03,0,0,normal
http,SF,254,1419,1,1,0,0,1,0,255,1,0,0,0,normal
http,SF,352,788,1,6,0,0,1,0,255,1,0,0,0,normal
http,SF,329,12047,1,1,0,0,1,0,255,1,0,0,0,normal
http,SF,282,38435,1,7,0,0,1,0,255,1,0,0,0.02,normal
smtp,SF,2119,332,1,1,0,0,1,0,6,0.75,0.25,0,0,normal
http,SF,214,480,1,9,0,0,1,0,255,1,0,0,0,normal
smtp,SF,1573,404,1,1,0,0,1,0,4,0.67,0.5,0,0,normal
ftp_data,SF,567,0,1,1,0,0,1,0,74,0.88,0.25,0,0,normal
domain_u,SF,45,77,0,254,0,0,1,0,254,1,0.01,0,0,normal
http,SF,266,7570,1,4,0,0,1,0,255,1,0,0,0,normal
http,SF,300,26466,1,4,0,0,1,0,255,1,0,0.02,0.01,normal
domain_u,SF,126,44,0,251,0,0,1,0.01,107,0.76,0.01,0,0,normal
domain_u,SF,43,43,0,78,0,0,1,0,255,1,0,0,0,normal
ftp_data,SF,2194619,0,0,2,0,0,1,0,12,0.09,0.04,0,0,normal
http,SF,218,632,1,20,0,0,1,0,255,1,0,0,0,normal
http,SF,314,455,1,7,0,0,1,0,255,1,0,0,0,normal
http,SF,216,709,1,9,0,0,1,0,137,1,0,0,0,normal
ftp_data,SF,245,0,1,3,0,0,0.67,0.67,70,0.2,0.12,0.01,0.03,normal
http,SF,210,255,1,6,0,0,1,0,255,1,0,0,0,normal
smtp,SF,1762,331,1,1,0,0,1,0,122,0.73,0.07,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,255,1,0,0,0,normal
urp_i,SF,183,0,0,6,0,0,1,0,25,0.1,0.01,0,0,normal
domain_u,SF,40,40,0,2,0,0,1,0,241,0.95,0.01,0,0,normal
http,SF,363,345,1,16,0,0,1,0,255,1,0,0,0,normal
http,SF,225,770,1,5,0,0,1,0,255,1,0,0,0,normal
http,SF,210,279,1,1,0,0,1,0,255,1,0,0,0,normal
http,SF,228,6068,1,2,0,0,1,0,255,1,0,0,0,normal
ftp_data,SF,641,0,0,2,0,0,1,0,5,0.1,0.08,0,0,normal
domain_u,SF,46,46,0,11,0,0,1,0,198,0.98,0.01,0,0,normal
http,SF,210,806,1,7,0,0,1,0,255,1,0,0,0,normal
http,SF,311,2271,1,15,0,0,1,0,255,1,0,0,0,normal
http,SF,211,861,1,16,0,0,1,0,204,1,0,0,0,normal
smtp,SF,602,333,1,1,0,0,1,0,113,1,0,0,0.01,normal
http,SF,300,937,1,6,0,0,1,0,6,1,0,0,0,normal
http,SF,205,1900,1,9,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,44,132,0,69,0,0,1,0,255,1,0,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,35,1,0,0,0,normal
http,SF,184,24043,1,1,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,46,83,0,274,0,0,1,0,206,0.81,0.01,0,0,normal
http,SF,323,2592,1,31,0,0,1,0,255,1,0,0,0,normal
ftp_data,SF,4892,0,0,18,0,0,1,0,48,0.31,0.04,0,0,normal
domain_u,SF,42,42,0,8,0,0,1,0,187,0.73,0.01,0,0,normal
http,SF,266,2424,1,1,0,0,1,0,235,0.92,0.02,0,0,normal
http,SF,264,2825,1,8,0,0,1,0,255,1,0,0,0,normal
smtp,SF,840,336,1,1,0,0,1,0,163,0.48,0.19,0,0,normal
http,SF,184,1650,1,5,0,0,1,0,248,0.97,0.01,0,0,normal
http,SF,307,7712,1,3,0,0,1,0,255,1,0,0,0,normal
http,SF,212,312,1,5,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,43,75,0,276,0,0,1,0,254,1,0.01,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,255,1,0,0,0,normal
other,SF,516,4,0,136,0,0,1,0,136,1,0,0,0,normal
http,SF,373,1575,1,7,0,0,1,0,255,1,0,0.01,0,normal
http,SF,207,10679,1,12,0,0,1,0,255,1,0,0,0.01,normal
http,SF,284,148,1,3,0,0,1,0,255,1,0,0,0,normal
http,SF,228,1712,1,6,0,0,1,0,195,1,0,0,0,normal
ftp_data,SF,71,0,0,1,0,0,1,0,102,0.36,0.04,0,0,normal
other,SF,145,105,0,4,0,0,0.5,0.5,2,0.02,0.63,0,0,normal
domain_u,SF,33,0,0,1,0,0,1,0,12,0.04,0.03,0,0,normal
http,SF,220,18912,1,3,0,0,1,0,255,1,0,0,0,normal
ftp_data,SF,209,0,0,2,0,0,1,0,13,0.67,0.33,0,0.08,normal
http,SF,337,1084,1,1,0,0,1,0,255,1,0,0,0,normal
http,REJ,0,0,0,511,0,0,0,0,200,0.84,0.01,0,0,normal
http,SF,225,703,1,6,0,0,1,0,255,1,0,0,0,normal
other,SF,147,105,0,1,0,0,1,0,2,0.01,0.59,0,0,normal
http,SF,284,941,1,8,0,0,1,0,106,1,0,0,0,normal
http,SF,219,336,1,23,0,0,1,0,255,1,0,0,0,normal
finger,SF,9,593,0,1,0,0,1,0,6,0.02,0.02,0,0,normal
http,SF,243,1493,1,3,0,0,1,0,255,1,0,0,0,normal
ftp,SF,236,769,1,1,0,0,1,0,6,0.29,0.1,0,0,normal
other,SF,147,105,0,2,0,0,1,0,2,0.01,0.65,0,0,normal
http,SF,334,4158,1,4,0,0,1,0,255,1,0,0,0.01,normal
http,REJ,0,0,0,1,0,0,1,0,78,1,0,0,0,normal
http,SF,258,7333,1,13,0,0,1,0,255,1,0,0,0,normal
http,SF,208,1337,1,9,0,0,1,0,255,1,0,0,0,normal
smtp,SF,1093,333,1,1,0,0,1,0,180,0.72,0.02,0,0,normal
telnet,SF,780,1593580,1,1,0,0,1,0,28,0.16,0.03,0,0,normal
domain_u,SF,36,0,0,13,0,0,1,0,214,1,0,0,0,normal
smtp,SF,1645,332,1,1,0,0,1,0,73,0.63,0.03,0,0,normal
http,SF,309,4200,1,18,0,0,1,0,255,1,0,0,0,normal
ftp_data,SF,59,0,1,12,0,0,1,0,44,0.51,0.03,0,0,normal
http,SF,373,2289,1,6,0,0,1,0,255,1,0,0,0.01,normal
http,SF,231,4593,1,15,0,0.03,1,0,255,1,0,0,0,normal
http,SF,360,791,1,7,0,0,1,0,255,1,0,0,0,normal
http,SF,311,2617,1,11,0,0,1,0,255,1,0,0,0,normal
http,SF,308,944,1,7,0,0,1,0,255,1,0,0,0,normal
http,SF,208,2810,1,4,0,0,1,0,255,1,0,0,0,normal
http,SF,337,664,1,2,0,0,1,0,255,1,0,0.01,0.01,normal
http,SF,221,37127,1,3,0,0,1,0,255,1,0,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,251,1,0,0,0,normal
ntp_u,SF,48,48,0,1,0,0,1,0,171,0.67,0.01,0,0,normal
http,SF,339,14468,1,12,0,0,1,0,255,1,0,0,0,normal
ftp_data,SF,1342,0,1,4,0,0,1,0,52,0.27,0.02,0,0,normal
http,SF,322,3327,1,2,0,0,1,0,255,1,0,0,0,normal
http,SF,283,2238,1,5,0,0,1,0,255,1,0,0,0,normal
http,SF,221,3185,1,4,0,0,1,0,255,1,0,0,0,normal
http,SF,159,9533,1,1,0,0,1,0,255,1,0,0,0,normal
http,SF,268,1335,1,6,0,0,1,0,255,1,0,0,0,normal
smtp,S0,0,0,0,2,0.5,0.5,1,0,136,0.57,0.03,0,0.01,normal
ftp_data,S2,1153,0,1,1,1,1,1,0,27,0.26,0.07,0.02,0.07,normal
telnet,SF,124,11095,1,1,0,0,1,0,4,0.01,0.04,0,0.25,normal
http,REJ,0,0,0,1,0,0,1,0,255,1,0,0,0,normal
http,SF,262,873,1,8,0,0,1,0,255,1,0,0,0,normal
http,SF,237,597,1,1,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,45,45,0,185,0,0,1,0,229,0.9,0.01,0,0,normal
http,SF,306,560,1,4,0.25,0.25,1,0,165,1,0,0.01,0.01,normal
domain_u,SF,44,44,0,124,0,0,1,0,255,1,0,0,0,normal
smtp,SF,656,330,1,1,0,0,1,0,146,0.83,0.05,0,0,normal
http,SF,228,1247,1,22,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,35,35,0,6,0,0,0.67,0.33,250,0.98,0.01,0,0,normal
http,SF,202,4412,1,2,0,0,1,0,255,1,0,0,0,normal
http,SF,318,1401,1,15,0,0,1,0,87,1,0,0,0.01,normal
smtp,SF,1452,337,1,1,0,0,1,0,129,0.46,0.03,0,0,normal
http,SF,318,3767,1,6,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,44,133,0,74,0,0,1,0,130,0.52,0.02,0,0,normal
http,SF,216,25078,1,3,0,0,1,0,254,1,0,0,0,normal
domain_u,SF,45,45,0,149,0,0,1,0,255,1,0,0,0,normal
smtp,SF,2108,331,1,1,0,0,1,0,124,0.57,0.02,0,0,normal
domain_u,SF,46,84,0,156,0,0,1,0,166,0.65,0.01,0,0,normal
smtp,SF,656,331,1,1,0,0,1,0,170,0.79,0.03,0,0,normal
http,SF,291,6153,1,4,0,0,1,0,255,1,0,0,0,normal
smtp,SF,1241,327,1,5,0,0,0.2,0.6,13,0.05,0.6,0,0,normal
ftp_data,SF,749,0,1,3,0,0,1,0,116,0.45,0.04,0,0,normal
smtp,S0,0,0,0,2,0.5,0.5,1,0,116,0.58,0.06,0.01,0.01,normal
http,SF,242,3569,1,4,0,0,1,0,255,1,0,0,0,normal
http,SF,311,4907,1,8,0,0,1,0,255,1,0,0,0,normal
smtp,SF,936,334,1,1,0,0,1,0,122,0.38,0.03,0.01,0.01,normal
other,SF,146,105,0,1,0,0,1,0,1,0,0.67,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,16,1,0,0,0,normal
other,SF,145,105,0,5,0,0,0.2,0.6,1,0.07,0.71,0,0,normal
http,SF,202,1080,1,26,0,0,1,0,255,1,0,0,0,normal
http,SF,275,1637,1,3,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,46,80,0,164,0,0,1,0,227,0.89,0.01,0,0,normal
http,SF,227,456,1,3,0,0,1,0,255,1,0,0,0,normal
http,SF,331,2554,1,3,0,0,1,0,255,1,0,0,0,normal
http,SF,323,1680,1,4,0,0,1,0,255,1,0,0.01,0,normal
IRC,RSTR,858,5503,1,13,0,0,0.46,0.15,26,0.18,0.02,0,0,normal
ftp,SF,855,2586,1,1,0,0,1,0,8,1,0,0,0,normal
http,SF,320,2674,1,11,0,0,1,0,255,1,0,0,0,normal
http,SF,244,1841,1,6,0,0,1,0,197,1,0,0,0,normal
http,SF,316,293,1,6,0.17,0.17,1,0,255,1,0,0,0,normal
X11,SF,486700,231624,1,2,0,0,1,0,4,1,0,0,0,normal
smtp,SF,837,338,1,1,0,0,1,0,176,0.65,0.03,0,0,normal
domain_u,SF,46,46,0,194,0,0,1,0,255,1,0,0,0,normal
http,SF,294,438,1,12,0,0,1,0,255,1,0,0,0.01,normal
telnet,S1,0,0,0,1,1,1,1,0,2,0.01,0.12,0.01,0.5,normal
domain_u,SF,44,75,0,73,0,0,1,0,246,0.96,0.01,0,0,normal
http,SF,149,347,1,1,0,0,1,0,255,1,0,0,0.01,normal
domain_u,SF,45,75,0,115,0,0,1,0,224,0.88,0.01,0,0,normal
http,SF,196,9287,1,5,0,0,1,0,255,1,0,0.01,0.01,normal
http,SF,309,8292,1,8,0,0,1,0,255,1,0,0,0,normal
http,SF,285,3393,1,2,0,0,1,0,255,1,0,0,0,normal
smtp,SF,1130,329,1,1,0,0,1,0,183,0.72,0.02,0,0,normal
http,SF,330,291,1,1,0,0,1,0,255,1,0,0,0,normal
http,SF,256,2052,1,2,0,0.57,1,0,255,1,0,0,0,normal
ntp_u,SF,48,48,0,1,0,0,1,0,1,0.25,0.5,0,0,normal
http,SF,319,285,1,14,0,0,1,0,255,1,0,0,0,normal
ftp_data,SF,2154,0,0,1,0,0,1,0,25,0.19,0.05,0,0,normal
http,SF,306,1248,1,2,0,0,1,0,255,1,0,0,0,normal
smtp,SF,1125,386,1,2,0,0,1,0,102,0.4,0.04,0.18,0,normal
http,SF,317,2075,1,4,0,0,1,0,255,1,0,0,0,normal
telnet,SF,116,1193,1,1,0,0,1,0,1,0,0.07,0.94,0,normal
http,SF,223,3616,1,5,0.2,0.12,1,0,231,1,0,0,0,normal
http,SF,216,280,1,6,0,0,1,0,255,1,0,0,0,normal
http,SF,293,807,1,5,0,0,1,0,255,1,0,0,0,normal
ftp_data,SF,245,0,1,2,0,0,1,0,15,0.03,0.08,0,0,normal
domain_u,SF,45,135,0,270,0,0,1,0.01,251,0.98,0.01,0,0,normal
http,SF,220,728,1,21,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,34,91,0,12,0,0,1,0,249,0.98,0.01,0,0,normal
http,SF,246,9002,1,2,0,0,1,0,255,1,0,0,0,normal
http,SF,255,2450,1,6,0,0,1,0,255,1,0,0,0,normal
other,SF,3468,0,1,18,0.06,0,0.06,0.22,1,0.02,0.09,0.02,0,normal
urp_i,SF,183,0,0,2,0,0,0.5,1,16,0.06,0.01,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,58,0.67,0.07,0.02,0,normal
http,SF,236,896,1,14,0,0,1,0,255,1,0,0,0,normal
http,SF,368,5939,1,15,0,0,1,0,148,1,0,0.01,0.01,normal
http,SF,193,678,1,14,0,0,1,0,255,1,0,0,0,normal
http,SF,250,267,1,7,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,17,70,0,1,0,0,1,0,228,1,0,0,0,normal
http,SF,220,391,1,2,0,0,1,0,255,1,0,0,0,normal
X11,SF,312876,22784,1,1,0,0,1,0,32,0.59,0.07,0.02,0.03,normal
ftp_data,SF,567,0,0,1,0,0,1,0,43,0.89,0.07,0,0,normal
http,SF,315,2108,1,22,0,0,1,0,255,1,0,0,0,normal
http,SF,277,1313,1,8,0,0,1,0,255,1,0,0,0,normal
http,S1,164,29200,1,1,1,0.05,1,0,255,1,0,0.02,0,normal
other,SF,147,105,0,4,0.25,0,0.5,0.5,2,0.01,0.55,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,19,1,0,0,0,normal
ftp,SF,334,1069,1,1,0,0,1,0,31,0.22,0.04,0,0,normal
eco_i,SF,30,0,0,1,0,0,1,0,236,1,0,0,0,normal
http,SF,306,1830,1,11,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,44,131,0,231,0,0,1,0,253,0.99,0.01,0,0,normal
domain_u,SF,46,46,0,158,0,0,1,0,229,0.9,0.01,0,0,normal
smtp,SF,3318,388,1,1,0,0,1,0,25,0.1,0.06,0,0,normal
http,SF,223,321,1,41,0,0,1,0,255,1,0,0,0,normal
smtp,S1,0,0,0,1,1,1,1,0,146,0.81,0.03,0.09,0.03,normal
domain_u,SF,44,152,0,86,0,0,1,0,253,0.99,0.01,0,0,normal
private,SF,105,147,0,1,0,0,1,0,110,0.99,0.02,0,0,normal
http,SF,209,8843,1,1,0,0,1,0,255,1,0,0,0,normal
smtp,SF,11587,1431,1,1,0,0,1,0,180,0.7,0.12,0.01,0,normal
smtp,SF,1451,373,1,1,0,0,1,0,244,0.95,0.02,0,0,normal
http,REJ,0,0,0,1,0,0,1,0,255,1,0,0,0,normal
domain_u,SF,43,124,0,77,0,0,1,0,254,1,0.01,0,0,normal
http,SF,276,4465,1,1,0,0,1,0,255,1,0,0.01,0.01,normal
http,S0,0,0,0,2,0.5,0.11,1,0,255,1,0,0.2,0,normal
http,SF,346,2370,1,18,0,0,1,0,255,1,0,0,0,normal
finger,SF,8,223,0,1,0,0,1,0,8,0.04,0.02,0,0,normal
http,SF,375,306,1,8,0,0,1,0,255,1,0,0.01,0.01,normal
http,SF,292,183,1,14,0,0,1,0,255,1,0,0,0,normal
other,SF,146,0,0,1,0,0,1,0,2,0.01,0.79,0,0,normal
private,SF,105,146,0,5,0,0,0.2,0.4,228,0.89,0.01,0,0,normal
http,SF,218,1791,1,2,0,0,1,0,255,1,0,0,0,normal
http,SF,223,777,1,12,0,0,1,0,255,1,0,0,0,normal
http,SF,321,13056,1,45,0,0,1,0,253,1,0,0,0,normal
http,SF,219,2367,1,3,0,0,1,0,255,1,0,0,0,normal
other,SF,147,105,0,1,0,0,1,0,3,0.01,0.6,0,0,normal
